Date        Time      Moisture Level  Ambient Light  Pump Active  Pump Water Alarm  Plant Water Alarm
04/06/2023  10:08:20  2               11             0            1                 0
04/06/2023  10:08:21  2               11             0            1                 0
04/06/2023  10:08:22  2               11             0            1                 0
04/06/2023  10:08:23  2               11             0            1                 0
04/06/2023  10:08:24  2               11             0            1                 0
04/06/2023  10:08:25  2               11             0            1                 0
04/06/2023  10:08:26  2               11             0            1                 0
04/06/2023  10:08:27  2               11             0            1                 0
04/06/2023  10:08:28  2               11             0            1                 0
04/06/2023  10:08:29  2               11             0            1                 0
04/06/2023  10:08:30  2               11             0            1                 0
04/06/2023  10:08:31  2               11             0            1                 0
04/06/2023  10:08:32  2               11             0            1                 0
04/06/2023  10:08:33  2               11             0            1                 0
04/06/2023  10:08:35  2               11             0            1                 0
04/06/2023  10:08:36  2               11             0            1                 0
04/06/2023  10:08:37  2               11             0            1                 0
04/06/2023  10:08:38  2               11             0            1                 0
04/06/2023  10:08:39  2               11             0            1                 0
04/06/2023  10:08:40  2               11             0            1                 0
04/06/2023  10:08:41  2               11             0            1                 0
04/06/2023  10:08:42  2               11             0            1                 0
04/06/2023  10:08:43  2               11             0            1                 0
04/06/2023  10:08:44  2               11             0            1                 0
04/06/2023  10:08:45  2               11             0            1                 0
04/06/2023  10:08:46  2               11             0            1                 0
04/06/2023  10:08:47  2               11             0            1                 0
04/06/2023  10:08:48  2               11             0            1                 0
04/06/2023  10:08:49  2               11             0            1                 0
04/06/2023  10:08:50  2               11             0            1                 0
04/06/2023  10:08:51  2               11             0            1                 0
04/06/2023  10:08:52  2               11             0            1                 0
04/06/2023  10:08:53  2               11             0            1                 0
04/06/2023  10:08:54  2               11             0            1                 0
04/06/2023  10:08:55  2               11             0            1                 0
04/06/2023  10:08:56  2               11             0            1                 0
04/06/2023  10:08:58  2               11             0            1                 0
04/06/2023  10:08:59  2               11             0            1                 0
04/06/2023  10:09:01  2               10             0            1                 0
04/06/2023  10:09:02  2               11             0            1                 0
04/06/2023  10:09:03  2               11             0            1                 0
04/06/2023  10:09:04  2               11             0            1                 0
04/06/2023  10:09:05  2               11             0            1                 0
04/06/2023  10:09:06  2               11             0            1                 0
04/06/2023  10:09:07  2               11             0            1                 0
04/06/2023  10:09:16  2               11             0            1                 0
04/06/2023  10:09:17  2               11             0            1                 0
04/06/2023  10:09:19  2               11             0            1                 0
04/06/2023  10:09:20  2               11             0            1                 0
04/06/2023  10:09:21  2               11             0            1                 0
04/06/2023  10:09:22  2               11             0            1                 0
04/06/2023  10:09:23  2               11             0            1                 0
04/06/2023  10:09:24  2               11             0            1                 0
04/06/2023  10:09:25  2               11             0            1                 0
04/06/2023  10:09:26  2               11             0            1                 0
04/06/2023  10:09:27  2               11             0            1                 0
04/06/2023  10:09:29  3               11             0            1                 0
04/06/2023  10:09:30  3               11             0            1                 0
04/06/2023  10:09:31  3               11             0            1                 0
04/06/2023  10:09:32  3               11             0            1                 0
04/06/2023  10:09:33  2               11             0            1                 0
04/06/2023  10:09:34  2               11             0            1                 0
04/06/2023  10:09:35  2               11             0            1                 0
04/06/2023  10:09:37  2               11             0            1                 0
04/06/2023  10:09:38  2               11             0            1                 0
04/06/2023  10:09:39  2               11             0            1                 0
04/06/2023  10:09:41  2               11             0            1                 0
04/06/2023  10:09:43  2               11             0            1                 0
04/06/2023  10:09:44  2               11             0            1                 0
04/06/2023  10:09:45  2               11             0            1                 0
04/06/2023  10:09:46  2               11             0            1                 0
04/06/2023  10:09:47  2               11             0            1                 0
04/06/2023  10:09:48  2               11             0            1                 0
04/06/2023  10:09:49  2               11             0            1                 0
04/06/2023  10:09:50  2               11             0            1                 0
04/06/2023  10:09:51  2               11             0            1                 0
04/06/2023  10:09:52  2               11             0            1                 0
04/06/2023  10:09:53  2               11             0            1                 0
04/06/2023  10:09:54  2               11             0            1                 0
04/06/2023  10:09:55  2               11             0            1                 0
04/06/2023  10:09:55                                 0                              
04/06/2023  10:09:56  2               11             0            1                 0
04/06/2023  10:09:57  2               11             0            1                 0
04/06/2023  10:09:58  2               11             0            1                 0
04/06/2023  10:09:59  2               11             0            1                 0
04/06/2023  10:10:00  2               11             0            1                 0
04/06/2023  10:10:01  2               11             0            1                 0
04/06/2023  10:10:02  2               11             0            1                 0
04/06/2023  10:10:03  2               11             0            1                 0
04/06/2023  10:10:04  2               11             0            1                 0
04/06/2023  10:10:06  2               11             0            1                 0
04/06/2023  10:10:07  2               11             0            1                 0
04/06/2023  10:10:08  2               11             0            1                 0
04/06/2023  10:10:10  2               11             0            1                 0
04/06/2023  10:10:11  2               11             0            1                 0
04/06/2023  10:10:12  2               11             0            1                 0
04/06/2023  10:10:13  2               11             0            1                 0
04/06/2023  10:10:14  2               11             0            1                 0
04/06/2023  10:10:15  2               11             0            1                 0
04/06/2023  10:10:16  2               11             0            1                 0
04/06/2023  10:10:17  2               11             0            1                 0
04/06/2023  10:10:18  2               11             0            1                 0
04/06/2023  10:10:19  2               11             0            1                 0
04/06/2023  10:10:20  2               11             0            1                 0
04/06/2023  10:10:21  2               11             0            1                 0
04/06/2023  10:10:22  2               11             0            1                 0
04/06/2023  10:10:23  2               11             0            1                 0
04/06/2023  10:10:24  2               11             0            1                 0
04/06/2023  10:10:25  2               11             0            1                 0
04/06/2023  10:10:26  2               11             0            1                 0
04/06/2023  10:10:27  2               11             0            1                 0
04/06/2023  10:10:28  2               11             0            1                 0
04/06/2023  10:10:30  2               11             0            1                 0
04/06/2023  10:10:31  2               11             0            1                 0
04/06/2023  10:10:32  2               11             0            1                 0
04/06/2023  10:10:33  2               11             0            1                 0
04/06/2023  10:10:34  2               11             0            1                 0
04/06/2023  10:10:35  2               11             0            1                 0
04/06/2023  10:10:36  2               11             0            1                 0
04/06/2023  10:10:37  2               11             0            1                 0
04/06/2023  10:10:38  2               11             0            1                 0
04/06/2023  10:10:39  2               11             0            1                 0
04/06/2023  10:10:40  2               11             0            1                 0
04/06/2023  10:10:41  2               11             0            1                 0
04/06/2023  10:10:42  2               11             0            1                 0
04/06/2023  10:10:43  2               11             0            1                 0
04/06/2023  10:10:44  2               11             1            1                 0
04/06/2023  10:10:46  2               11             0            1                 0
04/06/2023  10:10:47  2               11             0            1                 0
04/06/2023  10:10:48  2               11             0            1                 0
04/06/2023  10:10:49  2               11             0            1                 0
04/06/2023  10:10:50  2               11             0            1                 0
04/06/2023  10:10:51  2               11             0            1                 0
04/06/2023  10:10:52  2               11             0            1                 0
04/06/2023  10:10:53  2               11             0            1                 0
04/06/2023  10:10:55  2               11             0            1                 0
04/06/2023  10:10:56  2               11             0            1                 0
04/06/2023  10:10:57  2               11             0            1                 0
04/06/2023  10:10:58  2               11             0            1                 0
04/06/2023  10:10:59  2               11             0            1                 0
04/06/2023  10:11:00  2               11             0            1                 0
04/06/2023  10:11:01  2               11             0            1                 0
04/06/2023  10:11:02  2               11             0            1                 0
04/06/2023  10:11:04  2               11             0            1                 0
04/06/2023  10:11:05  2               11             0            1                 0
04/06/2023  10:11:06  2               11             0            1                 0
04/06/2023  10:11:07  2               11             0            1                 0
04/06/2023  10:11:08  2               11             0            1                 0
04/06/2023  10:11:09  2               11             0            1                 0
04/06/2023  10:11:10  2               11             0            1                 0
04/06/2023  10:11:11  2               11             0            1                 0
04/06/2023  10:11:12  2               11             0            1                 0
04/06/2023  10:11:13  2               11             0            1                 0
04/06/2023  10:11:14  2               11             0            1                 0
04/06/2023  10:11:15  2               11             0            1                 0
04/06/2023  10:11:16  3               11             1            1                 0
04/06/2023  10:11:19  2               11             0            1                 0
04/06/2023  10:11:20  2               11             0            1                 0
04/06/2023  10:11:21  2               11             0            1                 0
04/06/2023  10:11:22  2               11             0            1                 0
04/06/2023  10:11:23  2               11             0            1                 0
04/06/2023  10:11:24  2               11             1            1                 0
04/06/2023  10:11:25  2               11             0            1                 0
04/06/2023  10:11:27  2               11             0            1                 0
04/06/2023  10:11:28  2               11             0            1                 0
04/06/2023  10:11:29  3               11             0            1                 0
04/06/2023  10:11:31  2               11             0            1                 0
04/06/2023  10:11:32  2               11             0            1                 0
04/06/2023  10:11:33  2               11             0            1                 0
04/06/2023  10:11:34  2               12             0            1                 0
04/06/2023  10:11:35  2               12             0            1                 0
04/06/2023  10:11:36  2               11             0            1                 0
04/06/2023  10:11:37  2               11             0            1                 0
04/06/2023  10:11:38  3               11             0            1                 0
04/06/2023  10:11:39  2               11             0            1                 0
04/06/2023  10:11:40  2               11             0            1                 0
04/06/2023  10:11:41  2               11             0            1                 0
04/06/2023  10:11:42  2               4              0            1                 0
04/06/2023  10:11:44  1               3              0            1                 0
04/06/2023  10:11:45  1               4              0            1                 0
04/06/2023  10:11:46  3               11             0            1                 0
04/06/2023  10:11:47  3               11             0            1                 0
04/06/2023  10:11:48  2               11             0            1                 0
04/06/2023  10:11:49  71              16             0            1                 0
04/06/2023  10:11:50  62              19             0            1                 0
04/06/2023  10:11:51  61              11             0            1                 0
04/06/2023  10:11:52  62              11             0            1                 0
04/06/2023  10:11:53  64              12             0            1                 0
04/06/2023  10:11:54  67              12             0            1                 0
04/06/2023  10:11:55  59              16             0            1                 0
04/06/2023  10:11:56  7               15             0            1                 0
04/06/2023  10:11:57  10              18             0            1                 0
04/06/2023  10:11:58  10              18             0            1                 0
04/06/2023  10:11:59  11              18             0            1                 0
04/06/2023  10:12:00  4               9              0            1                 0
04/06/2023  10:12:01  9               14             0            0                 0
04/06/2023  10:12:02  6               11             0            0                 0
04/06/2023  10:12:03  7               12             0            0                 0
04/06/2023  10:12:04  7               12             0            0                 0
04/06/2023  10:12:05  11              17             0            1                 0
04/06/2023  10:12:06  5               14             0            1                 0
04/06/2023  10:12:08  8               16             0            1                 0
04/06/2023  10:12:09  6               14             0            1                 1
04/06/2023  10:12:10  3               12             0            1                 1
04/06/2023  10:12:11  3               10             0            1                 1
04/06/2023  10:12:12  66              10             0            1                 1
04/06/2023  10:12:13  72              20             0            1                 1
04/06/2023  10:12:14  60              15             0            1                 1
04/06/2023  10:12:15  19              26             0            1                 1
04/06/2023  10:12:16  11              19             0            1                 1
04/06/2023  10:12:17  5               12             0            1                 0
04/06/2023  10:12:18  76              13             0            1                 0
04/06/2023  10:12:19  5               13             0            1                 0
04/06/2023  10:12:20  2               6              0            1                 0
04/06/2023  10:12:21  2               4              0            1                 0
04/06/2023  10:12:22  3               12             0            1                 0
04/06/2023  10:12:23  3               11             0            1                 0
04/06/2023  10:12:24  5               13             0            1                 0
04/06/2023  10:12:25  5               13             0            1                 0
04/06/2023  10:12:26  4               13             0            1                 0
04/06/2023  10:12:27  4               10             0            1                 0
04/06/2023  10:12:28  4               12             0            1                 0
04/06/2023  10:12:29  4               11             0            1                 0
04/06/2023  10:12:30  7               21             0            1                 0
04/06/2023  10:12:32  6               22             0            1                 0
04/06/2023  10:12:33  5               17             0            1                 0
04/06/2023  10:12:34  3               9              0            1                 0
04/06/2023  10:12:35  8               46             0            1                 0
04/06/2023  10:12:36  4               41             0            1                 0
04/06/2023  10:12:37  3               21             0            1                 0
04/06/2023  10:12:38  2               16             0            1                 0
04/06/2023  10:12:39  6               32             0            1                 0
04/06/2023  10:12:40  6               51             0            1                 0
04/06/2023  10:12:41  2               11             0            1                 0
04/06/2023  10:12:42  2               8              0            1                 0
04/06/2023  10:12:43  2               7              0            1                 0
04/06/2023  10:12:44  2               8              0            1                 0
04/06/2023  10:12:45  2               7              0            1                 0
04/06/2023  10:12:46  2               7              0            1                 0
04/06/2023  10:12:47  2               7              0            1                 0
04/06/2023  10:12:48  2               7              0            1                 0
04/06/2023  10:12:49  2               9              0            1                 0
04/06/2023  10:12:50  2               8              0            1                 0
04/06/2023  10:12:51  2               11             0            1                 0
04/06/2023  10:12:52  2               11             0            1                 0
04/06/2023  10:12:53  2               11             0            1                 0
04/06/2023  10:12:54  2               11             0            1                 0
04/06/2023  10:12:55  2               11             0            1                 0
04/06/2023  10:12:57  2               11             0            1                 0
04/06/2023  10:12:58  2               11             0            1                 0
04/06/2023  10:12:59  2               11             0            1                 0
04/06/2023  10:13:00  2               11             0            1                 0
04/06/2023  10:13:01  2               11             0            1                 0
04/06/2023  10:13:02  2               11             0            1                 0
04/06/2023  10:13:03  2               11             0            1                 0
04/06/2023  10:13:04  2               11             0            1                 0
04/06/2023  10:13:05  2               11             0            1                 0
04/06/2023  10:13:06  2               11             0            1                 0
04/06/2023  10:13:07  2               11             0            1                 0
04/06/2023  10:13:08  2               11             0            1                 0
04/06/2023  10:13:09  2               11             0            1                 0
04/06/2023  10:13:10  2               11             0            1                 0
04/06/2023  10:13:11  2               11             0            1                 0
04/06/2023  10:13:12  2               11             0            1                 0
04/06/2023  10:13:13  2               11             0            1                 0
04/06/2023  10:13:14  2               11             0            1                 0
04/06/2023  10:13:15  2               11             0            1                 0
04/06/2023  10:13:16  2               11             0            1                 0
04/06/2023  10:13:17  2               11             0            1                 0
04/06/2023  10:13:18  2               11             0            1                 0
04/06/2023  10:13:20  2               11             0            1                 0
04/06/2023  10:13:22  2               11             0            1                 0
04/06/2023  10:13:23  2               11             0            1                 0
04/06/2023  10:13:24  2               12             0            1                 0
04/06/2023  10:13:25  2               11             0            1                 0
04/06/2023  10:13:26  2               11             0            1                 0
04/06/2023  10:13:27  2               11             0            1                 0
04/06/2023  10:13:28  2               11             0            1                 0
04/06/2023  10:13:29  2               11             0            1                 0
04/06/2023  10:13:30  2               11             0            1                 0
04/06/2023  10:13:31  2               11             0            1                 0
04/06/2023  10:13:32  2               11             0            1                 0
04/06/2023  10:13:33  2               11             0            1                 0
04/06/2023  10:13:34  2               11             0            1                 0
04/06/2023  10:13:35  2               11             0            1                 0
04/06/2023  10:13:36  2               11             0            1                 0
04/06/2023  10:13:37  2               11             0            1                 0
04/06/2023  10:13:38  2               11             0            1                 0
04/06/2023  10:13:39  2               11             0            1                 0
04/06/2023  10:13:40  2               11             0            1                 0
04/06/2023  10:13:41  2               11             0            1                 0
04/06/2023  10:13:42  2               11             0            1                 0
04/06/2023  10:13:43  2               11             0            1                 0
04/06/2023  10:13:44  2               11             0            1                 0
04/06/2023  10:13:45  2               11             0            1                 0
04/06/2023  10:13:48  2               11             0            1                 0
04/06/2023  10:13:49  2               11             0            1                 0
04/06/2023  10:13:50  2               11             0            1                 0
04/06/2023  10:13:51  2               12             0            1                 0
04/06/2023  10:13:52  2               11             0            1                 0
04/06/2023  10:13:53  2               11             0            1                 0
04/06/2023  10:13:54  2               11             0            1                 0
04/06/2023  10:13:55  2               11             0            1                 0
04/06/2023  10:13:56  2               11             0            1                 0
04/06/2023  10:13:57  2               11             0            1                 0
04/06/2023  10:13:58  2               11             0            1                 0
04/06/2023  10:13:59  2               11             0            1                 0
04/06/2023  10:14:00  2               11             0            1                 0
04/06/2023  10:14:01  2               11             0            1                 0
04/06/2023  10:14:02  2               11             0            1                 0
04/06/2023  10:14:03  2               11             0            1                 0
04/06/2023  10:14:04  2               12             0            1                 0
04/06/2023  10:14:05  2               11             0            1                 0
04/06/2023  10:14:06  2               11             0            1                 0
04/06/2023  10:14:07  2               11             0            1                 0
04/06/2023  10:14:08  2               11             0            1                 0
04/06/2023  10:14:09  2               11             0            1                 0
04/06/2023  10:14:11  2               11             0            1                 0
04/06/2023  10:14:12  2               11             0            1                 0
04/06/2023  10:14:13  2               12             0            1                 0
04/06/2023  10:14:15  2               12             0            1                 0
04/06/2023  10:14:16  2               11             0            1                 0
04/06/2023  10:14:17  2               11             0            1                 0
04/06/2023  10:14:18  3               11             0            1                 0
04/06/2023  10:14:19  2               11             0            1                 0
04/06/2023  10:14:20  2               11             0            1                 0
04/06/2023  10:14:21  2               12             0            1                 0
04/06/2023  10:14:22  2               11             0            1                 0
04/06/2023  10:14:23  2               11             0            1                 0
04/06/2023  10:14:24  2               11             0            1                 0
04/06/2023  10:14:25  2               11             0            1                 0
04/06/2023  10:14:26  2               11             0            1                 0
04/06/2023  10:14:27  2               12             0            1                 0
04/06/2023  10:14:28  2               11             0            1                 0
04/06/2023  10:14:29  2               11             0            1                 0
04/06/2023  10:14:30  2               11             0            1                 0
04/06/2023  10:14:31  2               11             0            1                 0
04/06/2023  10:14:32  2               11             0            1                 0
04/06/2023  10:14:33  2               11             0            1                 0
04/06/2023  10:14:34  2               12             0            1                 0
04/06/2023  10:14:36  2               12             0            1                 0
04/06/2023  10:14:37  2               11             0            1                 0
04/06/2023  10:14:38  2               11             0            1                 0
04/06/2023  10:14:39  2               11             0            1                 0
04/06/2023  10:14:40  2               11             0            1                 0
04/06/2023  10:14:41  2               11             0            1                 0
04/06/2023  10:14:42  2               12             0            1                 0
04/06/2023  10:14:43  2               11             0            1                 0
04/06/2023  10:14:44  2               11             0            1                 0
04/06/2023  10:14:45  2               11             0            1                 0
04/06/2023  10:14:46  2               11             0            1                 0
04/06/2023  10:14:47  2               12             0            1                 0
04/06/2023  10:14:48  2               12             0            1                 0
04/06/2023  10:14:49  2               11             0            1                 0
04/06/2023  10:14:50  2               11             0            1                 0
04/06/2023  10:14:51  2               11             0            1                 0
04/06/2023  10:14:52  2               11             0            1                 0
04/06/2023  10:14:53  2               12             0            1                 0
04/06/2023  10:14:54  2               11             0            1                 0
04/06/2023  10:14:55  2               11             0            1                 0
04/06/2023  10:14:56  2               11             0            1                 0
04/06/2023  10:14:57  2               11             0            1                 0
04/06/2023  10:14:58  2               11             0            1                 0
04/06/2023  10:15:00  2               11             0            1                 0
04/06/2023  10:15:01  2               11             0            1                 0
04/06/2023  10:15:02  2               11             0            1                 0
04/06/2023  10:15:03  2               11             0            1                 0
04/06/2023  10:15:04  2               11             0            1                 0
04/06/2023  10:15:05  2               12             0            1                 0
04/06/2023  10:15:06  2               11             0            1                 0
04/06/2023  10:15:07  2               12             0            1                 0
04/06/2023  10:15:09  2               11             0            1                 0
04/06/2023  10:15:10  2               12             0            1                 0
04/06/2023  10:15:11  2               11             0            1                 0
04/06/2023  10:15:12  2               11             0            1                 0
04/06/2023  10:15:13  2               11             0            1                 0
04/06/2023  10:15:14  2               12             0            1                 0
04/06/2023  10:15:15  2               11             0            1                 0
04/06/2023  10:15:16  2               12             0            1                 0
04/06/2023  10:15:17  2               12             0            1                 0
04/06/2023  10:15:18  2               11             0            1                 0
04/06/2023  10:15:19  2               12             0            1                 0
04/06/2023  10:15:20  2               11             0            1                 0
04/06/2023  10:15:21  2               11             0            1                 0
04/06/2023  10:15:23  2               11             0            1                 0
04/06/2023  10:15:24  2               11             0            1                 0
04/06/2023  10:15:25  2               11             0            1                 0
04/06/2023  10:15:26  2               12             0            1                 0
04/06/2023  10:15:27  2               11             0            1                 0
04/06/2023  10:15:28  2               11             0            1                 0
04/06/2023  10:15:29  2               11             0            1                 0
04/06/2023  10:15:30  2               11             0            1                 0
04/06/2023  10:15:31  2               11             0            1                 0
04/06/2023  10:15:32  2               12             0            1                 0
04/06/2023  10:15:33  2               11             0            1                 0
04/06/2023  10:15:34  2               11             0            1                 0
04/06/2023  10:15:35  2               11             0            1                 0
04/06/2023  10:15:36  2               11             0            1                 0
04/06/2023  10:15:37  2               12             0            1                 0
04/06/2023  10:15:38  2               11             0            1                 0
04/06/2023  10:15:39  2               12             0            1                 0
04/06/2023  10:15:40  2               12             0            1                 0
04/06/2023  10:15:41  2               11             0            1                 0
04/06/2023  10:15:42  2               11             0            1                 0
04/06/2023  10:15:43  2               11             0            1                 0
04/06/2023  10:15:44  2               12             0            1                 0
04/06/2023  10:15:45  2               11             0            1                 0
04/06/2023  10:15:46  2               12             0            1                 0
04/06/2023  10:15:47  2               11             0            1                 0
04/06/2023  10:15:48  2               11             0            1                 0
04/06/2023  10:15:50  2               12             0            1                 0
04/06/2023  10:15:51  2               12             0            1                 0
04/06/2023  10:15:52  2               12             0            1                 0
04/06/2023  10:15:53  2               11             0            1                 0
04/06/2023  10:15:54  2               12             0            1                 0
04/06/2023  10:15:55  2               11             0            1                 0
04/06/2023  10:15:56  2               11             0            1                 0
04/06/2023  10:15:57  2               11             0            1                 0
04/06/2023  10:15:58  2               11             0            1                 0
04/06/2023  10:15:59  2               11             0            1                 0
04/06/2023  10:16:00  2               11             0            1                 0
04/06/2023  10:16:01  2               11             0            1                 0
04/06/2023  10:16:02  2               11             0            1                 0
04/06/2023  10:16:03  2               11             0            1                 0
04/06/2023  10:16:04  2               11             0            1                 0
04/06/2023  10:16:05  2               11             0            1                 0
04/06/2023  10:16:06  2               11             0            1                 0
04/06/2023  10:16:07  2               11             0            1                 0
04/06/2023  10:16:08  2               11             0            1                 0
04/06/2023  10:16:09  2               11             0            1                 0
04/06/2023  10:16:10  2               11             0            1                 0
04/06/2023  10:16:11  2               11             0            1                 0
04/06/2023  10:16:12  2               11             0            1                 0
04/06/2023  10:16:13  2               11             0            1                 0
04/06/2023  10:16:15  2               11             0            1                 0
04/06/2023  10:16:16  2               11             0            1                 0
04/06/2023  10:16:17  2               11             0            1                 0
04/06/2023  10:16:18  2               11             0            1                 0
04/06/2023  10:16:19  2               11             0            1                 0
04/06/2023  10:16:20  2               12             0            1                 0
04/06/2023  10:16:21  2               11             0            1                 0
04/06/2023  10:16:22  2               11             0            1                 0
04/06/2023  10:16:23  2               11             0            1                 0
04/06/2023  10:16:24  2               11             0            1                 0
04/06/2023  10:16:25  2               11             0            1                 0
04/06/2023  10:16:26  2               11             0            1                 0
04/06/2023  10:16:27  2               11             0            1                 0
04/06/2023  10:16:28  2               12             0            1                 0
04/06/2023  10:16:29  2               11             0            1                 0
04/06/2023  10:16:30  2               11             0            1                 0
04/06/2023  10:16:31  2               11             0            1                 0
04/06/2023  10:16:32  2               11             0            1                 0
04/06/2023  10:16:33  2               11             0            1                 0
04/06/2023  10:16:34  2               11             0            1                 0
04/06/2023  10:16:35  2               11             0            1                 0
04/06/2023  10:16:36  2               11             0            1                 0
04/06/2023  10:16:37  2               11             0            1                 0
04/06/2023  10:16:39  2               11             0            1                 0
04/06/2023  10:16:40  2               11             0            1                 0
04/06/2023  10:16:41  2               11             0            1                 0
04/06/2023  10:16:42  2               11             0            1                 0
04/06/2023  10:16:43  2               11             0            1                 0
04/06/2023  10:16:44  2               11             0            1                 0
04/06/2023  10:16:45  2               11             0            1                 0
04/06/2023  10:16:46  2               11             0            1                 0
04/06/2023  10:16:47  2               11             0            1                 0
04/06/2023  10:16:48  2               11             0            1                 0
04/06/2023  10:16:49  2               11             0            1                 0
04/06/2023  10:16:50  2               12             0            1                 0
04/06/2023  10:16:51  2               11             0            1                 0
04/06/2023  10:16:52  2               11             0            1                 0
04/06/2023  10:16:53  2               11             0            1                 0
04/06/2023  10:16:54  2               11             0            1                 0
04/06/2023  10:16:55  2               11             0            1                 0
04/06/2023  10:16:56  2               12             0            1                 0
04/06/2023  10:16:57  2               11             0            1                 0
04/06/2023  10:16:58  2               12             0            1                 0
04/06/2023  10:16:59  2               11             0            1                 0
04/06/2023  10:17:00  2               11             0            1                 0
04/06/2023  10:17:01  2               11             0            1                 0
04/06/2023  10:17:02  2               11             0            1                 0
04/06/2023  10:17:04  2               11             0            1                 0
04/06/2023  10:17:05  2               11             1            1                 0
04/06/2023  10:17:07  2               11             0            1                 0
04/06/2023  10:17:08  2               11             0            1                 0
04/06/2023  10:17:09  2               11             0            1                 0
04/06/2023  10:17:10  2               12             0            1                 0
04/06/2023  10:17:11  2               11             0            1                 0
04/06/2023  10:17:12  2               11             0            1                 0
04/06/2023  10:17:13  2               11             0            1                 0
04/06/2023  10:17:14  2               11             0            1                 0
04/06/2023  10:17:15  2               12             0            1                 0
04/06/2023  10:17:16  2               12             0            1                 0
04/06/2023  10:17:17  2               11             0            1                 0
04/06/2023  10:17:18  2               11             0            1                 0
04/06/2023  10:17:19  2               12             0            1                 0
04/06/2023  10:17:20  2               12             0            1                 0
04/06/2023  10:17:21  2               11             0            1                 0
04/06/2023  10:17:22  2               12             0            1                 0
04/06/2023  10:17:23  2               11             0            1                 0
04/06/2023  10:17:24  2               11             0            1                 0
04/06/2023  10:17:26  2               12             0            1                 0
04/06/2023  10:17:28  2               12             0            1                 0
04/06/2023  10:17:29  2               11             0            1                 0
04/06/2023  10:17:30  2               11             0            1                 0
04/06/2023  10:17:31  2               11             0            1                 0
04/06/2023  10:17:32  2               11             0            1                 0
04/06/2023  10:17:33  2               11             0            1                 0
04/06/2023  10:17:34  2               12             0            1                 0
04/06/2023  10:17:35  2               11             0            1                 0
04/06/2023  10:17:36  2               12             0            1                 0
04/06/2023  10:17:37  2               12             0            1                 0
04/06/2023  10:17:38  2               11             0            1                 0
04/06/2023  10:17:39  2               12             0            1                 0
04/06/2023  10:17:40  2               11             0            1                 0
04/06/2023  10:17:41  2               11             0            1                 0
04/06/2023  10:17:42  2               11             0            1                 0
04/06/2023  10:17:43  2               11             0            1                 0
04/06/2023  10:17:44  2               11             0            1                 0
04/06/2023  10:17:45  2               11             0            1                 0
04/06/2023  10:17:46  2               11             0            1                 0
04/06/2023  10:17:47  2               12             0            1                 0
04/06/2023  10:17:48  2               11             0            1                 0
04/06/2023  10:17:49  2               12             0            1                 0
